#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome I","NC_006032.2",177324,180734,"-",2888980,,"CAGL0I02090g","XP_447342.1",1136,"uncharacterized protein CAGL0I02090g"
"chromosome I","NC_006032.2",181404,182873,"+",2888981,,"CAGL0I02112g","XP_447343.1",489,"uncharacterized protein CAGL0I02112g"
"chromosome I","NC_006032.2",183081,183860,"-",2888982,,"CAGL0I02134g","XP_447344.1",259,"uncharacterized protein CAGL0I02134g"
"chromosome I","NC_006032.2",184878,187013,"-",2888983,,"CAGL0I02156g","XP_447345.1",711,"uncharacterized protein CAGL0I02156g"
"chromosome I","NC_006032.2",188289,188672,"+",2888984,,"CAGL0I02178g","XP_447346.1",127,"uncharacterized protein CAGL0I02178g"
"chromosome I","NC_006032.2",189157,189894,"+",2888985,,"CAGL0I02200g","XP_447347.1",245,"uncharacterized protein CAGL0I02200g"
"chromosome I","NC_006032.2",190099,194637,"-",2888986,,"CAGL0I02222g","XP_447348.1",1512,"uncharacterized protein CAGL0I02222g"
"chromosome I","NC_006032.2",195217,195726,"-",2888987,,"CAGL0I02244g","XP_447349.1",169,"uncharacterized protein CAGL0I02244g"
"chromosome I","NC_006032.2",196082,203326,"-",2888988,,"CAGL0I02266g","XP_447350.1",2414,"uncharacterized protein CAGL0I02266g"
"chromosome I","NC_006032.2",203605,205524,"-",2888989,,"CAGL0I02288g","XP_447351.1",639,"uncharacterized protein CAGL0I02288g"
"chromosome I","NC_006032.2",206035,206805,"+",2888990,,"CAGL0I02310g","XP_447352.1",256,"uncharacterized protein CAGL0I02310g"
"chromosome I","NC_006032.2",207292,208923,"+",2889377,,"CAGL0I02332g","XP_447353.1",543,"uncharacterized protein CAGL0I02332g"
"chromosome I","NC_006032.2",209279,210592,"+",2889378,,"CAGL0I02354g","XP_447354.1",437,"uncharacterized protein CAGL0I02354g"
"chromosome I","NC_006032.2",210916,211467,"+",2889379,,"CAGL0I02376g","XP_447355.1",183,"uncharacterized protein CAGL0I02376g"
"chromosome I","NC_006032.2",212135,213694,"+",2889380,,"CAGL0I02398g","XP_447356.1",519,"60S ribosomal export protein NMD3"
"chromosome I","NC_006032.2",214100,215971,"+",2889381,,"CAGL0I02420g","XP_447357.1",623,"uncharacterized protein CAGL0I02420g"
"chromosome I","NC_006032.2",216120,216902,"-",2889382,,"CAGL0I02442g","XP_447358.1",260,"uncharacterized protein CAGL0I02442g"
"chromosome I","NC_006032.2",217697,220147,"+",2889383,,"CAGL0I02464g","XP_447359.1",816,"uncharacterized protein CAGL0I02464g"
"chromosome I","NC_006032.2",220865,222178,"+",2889384,,"CAGL0I02486g","XP_447360.1",437,"uncharacterized protein CAGL0I02486g"
"chromosome I","NC_006032.2",222770,223297,"+",2889385,,"CAGL0I02508g","XP_447361.1",175,"uncharacterized protein CAGL0I02508g"
"chromosome I","NC_006032.2",223800,225095,"+",2889386,,"CAGL0I02530g","XP_447362.1",431,"uncharacterized protein CAGL0I02530g"
"chromosome I","NC_006032.2",227257,230274,"+",2888916,,"CAGL0I02552g","XP_447363.1",1005,"uncharacterized protein CAGL0I02552g"
"chromosome I","NC_006032.2",232393,233598,"+",2889387,,"CAGL0I02574g","XP_447364.1",401,"uncharacterized protein CAGL0I02574g"
"chromosome I","NC_006032.2",234648,235250,"-",2889388,,"CAGL0I02596g","XP_447365.1",200,"uncharacterized protein CAGL0I02596g"
"chromosome I","NC_006032.2",237396,239216,"+",2889390,,"CAGL0I02662g","XP_447366.1",606,"uncharacterized protein CAGL0I02662g"
"chromosome I","NC_006032.2",239316,240797,"-",2889021,,"CAGL0I02684g","XP_447367.1",493,"uncharacterized protein CAGL0I02684g"
"chromosome I","NC_006032.2",241613,241882,"+",2889022,,"CAGL0I02706g","XP_447368.1",89,"mitochondrial 54S ribosomal protein YmL33"
"chromosome I","NC_006032.2",242221,242556,"-",2889023,,"CAGL0I02728g","XP_447369.1",111,"uncharacterized protein CAGL0I02728g"
"chromosome I","NC_006032.2",242879,244738,"-",2889024,,"CAGL0I02750g","XP_447370.1",619,"uncharacterized protein CAGL0I02750g"
"chromosome I","NC_006032.2",245132,245935,"+",2889025,,"CAGL0I02772g","XP_447371.1",267,"uncharacterized protein CAGL0I02772g"
"chromosome I","NC_006032.2",246151,246909,"-",2889026,,"CAGL0I02794g","XP_447372.1",252,"uncharacterized protein CAGL0I02794g"
"chromosome I","NC_006032.2",247817,248692,"-",2889027,,"CAGL0I02816g","XP_447373.1",291,"uncharacterized protein CAGL0I02816g"
"chromosome I","NC_006032.2",248704,250671,"-",2889028,,"CAGL0I02838g","XP_447374.1",655,"uncharacterized protein CAGL0I02838g"
"chromosome I","NC_006032.2",251050,253080,"-",2889137,,"CAGL0I02860g","XP_447375.1",676,"uncharacterized protein CAGL0I02860g"
"chromosome I","NC_006032.2",253401,254048,"-",2889136,,"CAGL0I02882g","XP_447376.1",215,"uncharacterized protein CAGL0I02882g"
"chromosome I","NC_006032.2",254421,255713,"-",2889139,,"CAGL0I02904g","XP_447377.1",430,"uncharacterized protein CAGL0I02904g"
"chromosome I","NC_006032.2",256224,258227,"-",2889140,,"CAGL0I02926g","XP_447378.1",667,"pumilio-family RNA binding domain-containing protein"
"chromosome I","NC_006032.2",258545,259489,"-",2889138,,"CAGL0I02948g","XP_447379.1",314,"uncharacterized protein CAGL0I02948g"
"chromosome I","NC_006032.2",259776,261089,"+",2889143,,"CAGL0I02970g","XP_447380.1",437,"uncharacterized protein CAGL0I02970g"
"chromosome I","NC_006032.2",261524,261949,"-",2889141,,"CAGL0I02992g","XP_447381.1",141,"uncharacterized protein CAGL0I02992g"
"chromosome I","NC_006032.2",262249,262731,"-",2889142,,"CAGL0I03014g","XP_447382.1",160,"uncharacterized protein CAGL0I03014g"
"chromosome I","NC_006032.2",262992,263828,"+",2889162,,"CAGL0I03036g","XP_447383.1",278,"mitochondrial 54S ribosomal protein YmL10/YmL18"
"chromosome I","NC_006032.2",264525,265322,"-",2889164,,"CAGL0I03080g","XP_447384.1",265,"uncharacterized protein CAGL0I03080g"
"chromosome I","NC_006032.2",265853,270217,"-",2889165,,"CAGL0I03102g","XP_447385.1",1454,"uncharacterized protein CAGL0I03102g"
"chromosome I","NC_006032.2",271461,273329,"+",2889167,,"CAGL0I03168g","XP_447386.1",622,"uncharacterized protein CAGL0I03168g"
"chromosome I","NC_006032.2",273981,274622,"-",2889168,,"CAGL0I03190g","XP_447387.1",213,"uncharacterized protein CAGL0I03190g"
"chromosome I","NC_006032.2",275826,278717,"+",2889169,,"CAGL0I03212g","XP_447388.1",963,"uncharacterized protein CAGL0I03212g"
"chromosome I","NC_006032.2",278940,279320,"-",2889170,,"CAGL0I03234g","XP_447389.1",126,"small nucleolar ribonucleoprotein SNU13"
"chromosome I","NC_006032.2",279779,280867,"-",2889171,,"CAGL0I03256g","XP_447390.1",362,"uncharacterized protein CAGL0I03256g"
"chromosome I","NC_006032.2",281913,282899,"+",2889053,,"CAGL0I03300g","XP_447391.1",328,"uncharacterized protein CAGL0I03300g"
"chromosome I","NC_006032.2",283299,285239,"-",2889054,,"CAGL0I03322g","XP_447392.1",646,"uncharacterized protein CAGL0I03322g"
"chromosome I","NC_006032.2",285637,287448,"-",2889055,,"CAGL0I03344g","XP_447393.1",603,"uncharacterized protein CAGL0I03344g"
"chromosome I","NC_006032.2",287811,288449,"-",2889056,,"CAGL0I03366g","XP_447394.1",212,"uncharacterized protein CAGL0I03366g"
"chromosome I","NC_006032.2",288784,289359,"+",2889174,,"CAGL0I03388g","XP_447395.1",191,"uncharacterized protein CAGL0I03388g"
"chromosome I","NC_006032.2",289606,291780,"-",2889175,,"CAGL0I03410g","XP_447396.1",724,"uncharacterized protein CAGL0I03410g"
"chromosome I","NC_006032.2",292162,292611,"-",2889176,,"CAGL0I03432g","XP_447397.1",149,"uncharacterized protein CAGL0I03432g"
"chromosome I","NC_006032.2",292823,293734,"+",2889177,,"CAGL0I03454g","XP_447398.1",303,"uncharacterized protein CAGL0I03454g"
"chromosome I","NC_006032.2",294849,296372,"-",2889178,,"CAGL0I03476g","XP_447399.1",507,"uncharacterized protein CAGL0I03476g"
"chromosome I","NC_006032.2",297344,298699,"+",2889179,,"CAGL0I03498g","XP_447400.1",451,"uncharacterized protein CAGL0I03498g"
"chromosome I","NC_006032.2",299170,299490,"-",2889180,,"CAGL0I03520g","XP_447401.1",106,"uncharacterized protein CAGL0I03520g"
"chromosome I","NC_006032.2",299881,301485,"+",2889181,,"CAGL0I03542g","XP_447402.1",534,"uncharacterized protein CAGL0I03542g"
"chromosome I","NC_006032.2",302137,303537,"+",2889182,,"CAGL0I03564g","XP_447403.1",466,"uncharacterized protein CAGL0I03564g"
"chromosome I","NC_006032.2",303943,306546,"+",2889183,,"CAGL0I03586g","XP_447404.1",867,"uncharacterized protein CAGL0I03586g"
"chromosome I","NC_006032.2",306677,308464,"-",2889144,,"CAGL0I03608g","XP_447405.1",595,"uncharacterized protein CAGL0I03608g"
"chromosome I","NC_006032.2",308811,310094,"+",2889145,,"CAGL0I03630g","XP_447406.1",427,"uncharacterized protein CAGL0I03630g"
"chromosome I","NC_006032.2",310647,313433,"+",2889146,,"CAGL0I03652g","XP_447407.1",928,"uncharacterized protein CAGL0I03652g"
"chromosome I","NC_006032.2",313907,315244,"+",2889147,,"CAGL0I03674g","XP_447408.1",445,"uncharacterized protein CAGL0I03674g"
"chromosome I","NC_006032.2",315821,317254,"+",2889148,,"CAGL0I03696g","XP_447409.1",477,"uncharacterized protein CAGL0I03696g"
"chromosome I","NC_006032.2",317565,321170,"-",2889149,,"CAGL0I03718g","XP_447410.1",1201,"uncharacterized protein CAGL0I03718g"
"chromosome I","NC_006032.2",321853,322914,"-",2889150,,"CAGL0I03740g","XP_447411.1",353,"uncharacterized protein CAGL0I03740g"
"chromosome I","NC_006032.2",323419,325008,"+",2889151,,"CAGL0I03762g","XP_447412.1",529,"uncharacterized protein CAGL0I03762g"
"chromosome I","NC_006032.2",325276,326088,"-",2889256,,"CAGL0I03784g","XP_447413.1",270,"uncharacterized protein CAGL0I03784g"
"chromosome I","NC_006032.2",326663,328735,"+",2889255,,"CAGL0I03806g","XP_447414.1",690,"uncharacterized protein CAGL0I03806g"
"chromosome I","NC_006032.2",328922,334069,"-",2889258,,"CAGL0I03828g","XP_447415.1",1715,"uncharacterized protein CAGL0I03828g"
"chromosome I","NC_006032.2",335328,335936,"-",2889259,,"CAGL0I03850g","XP_447416.1",202,"uncharacterized protein CAGL0I03850g"
"chromosome I","NC_006032.2",337985,340273,"+",2889257,,"CAGL0I03872g","XP_447417.1",762,"uncharacterized protein CAGL0I03872g"
"chromosome I","NC_006032.2",340957,341934,"+",2889261,,"CAGL0I03894g","XP_447418.1",325,"uncharacterized protein CAGL0I03894g"
"chromosome I","NC_006032.2",343014,343559,"+",2889260,,"CAGL0I03916g","XP_447419.1",181,"uncharacterized protein CAGL0I03916g"
"chromosome I","NC_006032.2",344321,345427,"-",2889092,,"CAGL0I03938g","XP_447420.1",368,"uncharacterized protein CAGL0I03938g"
"chromosome I","NC_006032.2",346238,349339,"+",2889093,,"CAGL0I03960g","XP_447421.1",1033,"uncharacterized protein CAGL0I03960g"
"chromosome I","NC_006032.2",351694,352557,"-",2889095,,"CAGL0I04004g","XP_447423.1",287,"uncharacterized protein CAGL0I04004g"
"chromosome I","NC_006032.2",353515,353946,"-",2889096,,"CAGL0I04026g","XP_447424.1",143,"uncharacterized protein CAGL0I04026g"
"chromosome A","NC_005967.2",224026,226444,"+",2886484,,"CAGL0A02145g","XP_444858.1",391,"uncharacterized protein CAGL0A02145g"
"chromosome A","NC_005967.2",226945,228762,"-",2886433,,"CAGL0A02189g","XP_444859.1",605,"uncharacterized protein CAGL0A02189g"
"chromosome A","NC_005967.2",229556,231214,"-",2886382,,"CAGL0A02211g","XP_444860.1",552,"uncharacterized protein CAGL0A02211g"
"chromosome A","NC_005967.2",235820,237469,"-",2886373,,"CAGL0A02233g","XP_444861.1",549,"uncharacterized protein CAGL0A02233g"
"chromosome A","NC_005967.2",244683,245501,"+",2886474,,"CAGL0A02255g","XP_444862.1",272,"uncharacterized protein CAGL0A02255g"
"chromosome A","NC_005967.2",248522,249340,"+",2886318,,"CAGL0A02277g","XP_444863.1",272,"uncharacterized protein CAGL0A02277g"
"chromosome A","NC_005967.2",250851,251690,"+",2886276,,"CAGL0A02299g","XP_444864.1",279,"uncharacterized protein CAGL0A02299g"
"chromosome A","NC_005967.2",252192,253862,"-",2886369,,"CAGL0A02321g","XP_444865.1",556,"uncharacterized protein CAGL0A02321g"
"chromosome A","NC_005967.2",254861,255127,"+",2886443,,"CAGL0A02343g","XP_444866.1",88,"uncharacterized protein CAGL0A02343g"
"chromosome A","NC_005967.2",256250,257581,"-",2886358,,"CAGL0A02365g","XP_444867.1",443,"uncharacterized protein CAGL0A02365g"
"chromosome A","NC_005967.2",258667,259626,"+",2886421,,"CAGL0A02387g","XP_444868.1",319,"mitochondrial 37S ribosomal protein MRP1"
"chromosome A","NC_005967.2",260084,261421,"-",2886294,,"CAGL0A02409g","XP_444869.1",445,"uncharacterized protein CAGL0A02409g"
"chromosome A","NC_005967.2",261812,263575,"-",2886415,,"CAGL0A02431g","XP_444870.1",587,"uncharacterized protein CAGL0A02431g"
"chromosome A","NC_005967.2",264152,265873,"-",2886431,,"CAGL0A02475g","XP_444871.1",573,"uncharacterized protein CAGL0A02475g"
"chromosome A","NC_005967.2",266055,268655,"+",2886482,,"CAGL0A02486g","XP_444872.1",866,"uncharacterized protein CAGL0A02486g"
"chromosome A","NC_005967.2",269090,270040,"+",2886301,,"CAGL0A02508g","XP_444873.1",316,"uncharacterized protein CAGL0A02508g"
"chromosome A","NC_005967.2",270481,271440,"+",2886359,,"CAGL0A02530g","XP_444874.1",319,"uncharacterized protein CAGL0A02530g"
"chromosome A","NC_005967.2",271684,272874,"-",2886309,,"CAGL0A02552g","XP_444875.1",396,"uncharacterized protein CAGL0A02552g"
"chromosome A","NC_005967.2",276915,278054,"+",2886366,,"CAGL0A02574g","XP_444876.1",379,"uncharacterized protein CAGL0A02574g"
"chromosome A","NC_005967.2",278467,281085,"+",2886370,,"CAGL0A02596g","XP_444877.1",872,"uncharacterized protein CAGL0A02596g"
"chromosome A","NC_005967.2",281161,281463,"-",2886310,,"CAGL0A02618g","XP_444878.1",100,"uncharacterized protein CAGL0A02618g"
"chromosome A","NC_005967.2",281637,283403,"+",2886365,,"CAGL0A02629g","XP_444879.1",588,"uncharacterized protein CAGL0A02629g"
"chromosome A","NC_005967.2",283634,286783,"-",2886311,,"CAGL0A02651g","XP_444880.1",1049,"uncharacterized protein CAGL0A02651g"
"chromosome A","NC_005967.2",287318,288148,"-",2886368,,"CAGL0A02673g","XP_444881.1",276,"uncharacterized protein CAGL0A02673g"
"chromosome A","NC_005967.2",288373,290448,"-",2886314,,"CAGL0A02695g","XP_444882.1",691,"uncharacterized protein CAGL0A02695g"
"chromosome A","NC_005967.2",290595,291704,"+",2886375,,"CAGL0A02706g","XP_444883.1",369,"uncharacterized protein CAGL0A02706g"
"chromosome A","NC_005967.2",291888,292160,"+",2886379,,"CAGL0A02728g","XP_444884.1",90,"uncharacterized protein CAGL0A02728g"
"chromosome A","NC_005967.2",292470,293759,"+",2886364,,"CAGL0A02750g","XP_444885.1",429,"uncharacterized protein CAGL0A02750g"
"chromosome A","NC_005967.2",293966,295291,"-",2886487,,"CAGL0A02772g","XP_444886.1",441,"uncharacterized protein CAGL0A02772g"
"chromosome A","NC_005967.2",295534,296371,"+",2886367,,"CAGL0A02794g","XP_444887.1",216,"uncharacterized protein CAGL0A02794g"
"chromosome A","NC_005967.2",296851,297783,"+",2886305,,"CAGL0A02816g","XP_444888.1",310,"uncharacterized protein CAGL0A02816g"
"chromosome A","NC_005967.2",297872,300358,"-",2886298,,"CAGL0A02838g","XP_444889.1",828,"uncharacterized protein CAGL0A02838g"
"chromosome A","NC_005967.2",300736,301944,"-",2886287,,"CAGL0A02860g","XP_444890.1",402,"uncharacterized protein CAGL0A02860g"
"chromosome A","NC_005967.2",302262,302576,"+",2886479,,"CAGL0A02882g","XP_444891.1",104,"uncharacterized protein CAGL0A02882g"
"chromosome A","NC_005967.2",302938,304443,"+",2886418,,"CAGL0A02904g","XP_444892.1",501,"uncharacterized protein CAGL0A02904g"
"chromosome A","NC_005967.2",304789,305775,"-",2886363,,"CAGL0A02926g","XP_444893.1",328,"uncharacterized protein CAGL0A02926g"
"chromosome A","NC_005967.2",306353,306925,"+",2886470,,"CAGL0A02948g","XP_444894.1",190,"uncharacterized protein CAGL0A02948g"
"chromosome A","NC_005967.2",307103,308032,"-",2886417,,"CAGL0A02970g","XP_444895.1",309,"uncharacterized protein CAGL0A02970g"
"chromosome A","NC_005967.2",308689,310062,"-",2886299,,"CAGL0A02992g","XP_444896.1",457,"uncharacterized protein CAGL0A02992g"
"chromosome A","NC_005967.2",310323,311828,"+",2886446,,"CAGL0A03014g","XP_444897.1",501,"uncharacterized protein CAGL0A03014g"
"chromosome A","NC_005967.2",312174,312479,"+",2886345,,"CAGL0A03036g","XP_444898.1",101,"uncharacterized protein CAGL0A03036g"
"chromosome A","NC_005967.2",312728,313334,"-",9487961,,"CAGL0A03051g","XP_002999513.1",115,"uncharacterized protein CAGL0A03051g"
"chromosome A","NC_005967.2",313662,316040,"+",2886343,,"CAGL0A03058g","XP_444900.1",792,"uncharacterized protein CAGL0A03058g"
"chromosome A","NC_005967.2",316567,316806,"-",2886347,,"CAGL0A03080g","XP_444901.1",79,"uncharacterized protein CAGL0A03080g"
"chromosome A","NC_005967.2",317961,319910,"+",2886449,,"CAGL0A03102g","XP_444902.1",649,"uncharacterized protein CAGL0A03102g"
"chromosome A","NC_005967.2",320671,322666,"+",2886485,,"CAGL0A03117g","XP_444903.1",232,"uncharacterized protein CAGL0A03117g"
"chromosome A","NC_005967.2",323030,323377,"-",2886324,,"CAGL0A03146g","XP_444904.1",115,"uncharacterized protein CAGL0A03146g"
"chromosome A","NC_005967.2",324013,324342,"+",2886331,,"CAGL0A03168g","XP_444905.1",109,"60S acidic ribosomal protein P2"
"chromosome A","NC_005967.2",324581,325306,"-",2886350,,"CAGL0A03190g","XP_444906.1",241,"uncharacterized protein CAGL0A03190g"
"chromosome A","NC_005967.2",325788,326594,"-",2886332,,"CAGL0A03212g","XP_444907.1",268,"uncharacterized protein CAGL0A03212g"
"chromosome A","NC_005967.2",328577,331105,"+",2886326,,"CAGL0A03234g","XP_444908.1",842,"uncharacterized protein CAGL0A03234g"
"chromosome A","NC_005967.2",331579,333465,"+",2886325,,"CAGL0A03256g","XP_444909.1",628,"uncharacterized protein CAGL0A03256g"
"chromosome A","NC_005967.2",333822,335069,"-",2886486,,"CAGL0A03278g","XP_444910.1",189,"60S ribosomal protein L19"
"chromosome A","NC_005967.2",336117,337583,"-",2886323,,"CAGL0A03300g","XP_444911.1",488,"uncharacterized protein CAGL0A03300g"
"chromosome I","NC_006032.2",355215,356225,"+",2889097,,"CAGL0I04048g","XP_447425.1",336,"uncharacterized protein CAGL0I04048g"
"chromosome I","NC_006032.2",356476,357390,"-",2889098,,"CAGL0I04070g","XP_447426.1",304,"uncharacterized protein CAGL0I04070g"
"chromosome I","NC_006032.2",358219,359889,"+",2889099,,"CAGL0I04092g","XP_447427.1",556,"uncharacterized protein CAGL0I04092g"
"chromosome I","NC_006032.2",360592,363324,"+",2889100,,"CAGL0I04114g","XP_447428.1",910,"uncharacterized protein CAGL0I04114g"
"chromosome I","NC_006032.2",363465,364049,"-",9488007,,"CAGL0I04125g","XP_002999556.1",88,"uncharacterized protein CAGL0I04125g"
"chromosome I","NC_006032.2",364420,364824,"+",2889101,,"CAGL0I04136g","XP_447429.1",134,"uncharacterized protein CAGL0I04136g"
"chromosome I","NC_006032.2",367258,368055,"+",2889368,,"CAGL0I04180g","XP_447430.1",265,"uncharacterized protein CAGL0I04180g"
"chromosome I","NC_006032.2",368221,369498,"-",2889073,,"CAGL0I04202g","XP_447431.1",425,"uncharacterized protein CAGL0I04202g"
"chromosome I","NC_006032.2",369858,372686,"-",2889074,,"CAGL0I04224g","XP_447432.1",942,"uncharacterized protein CAGL0I04224g"
"chromosome I","NC_006032.2",377568,378641,"+",2889075,,"CAGL0I04246g","XP_447433.1",357,"uncharacterized protein CAGL0I04246g"
"chromosome I","NC_006032.2",379149,380153,"-",2889076,,"CAGL0I04268g","XP_447434.1",334,"uncharacterized protein CAGL0I04268g"
"chromosome I","NC_006032.2",380844,382112,"+",2889077,,"CAGL0I04290g","XP_447435.1",422,"uncharacterized protein CAGL0I04290g"
"chromosome I","NC_006032.2",382354,385209,"-",2889045,,"CAGL0I04312g","XP_447436.1",951,"uncharacterized protein CAGL0I04312g"
"chromosome I","NC_006032.2",386697,386870,"+",9488008,,"CAGL0I04328g","XP_002999557.1",57,"uncharacterized protein CAGL0I04328g"
"chromosome I","NC_006032.2",387102,388379,"-",2889046,,"CAGL0I04334g","XP_447437.1",425,"uncharacterized protein CAGL0I04334g"
"chromosome I","NC_006032.2",389225,390415,"+",2889047,,"CAGL0I04356g","XP_447438.1",396,"uncharacterized protein CAGL0I04356g"
"chromosome I","NC_006032.2",391429,392703,"+",2889048,,"CAGL0I04378g","XP_447439.1",424,"uncharacterized protein CAGL0I04378g"
"chromosome I","NC_006032.2",392939,393586,"-",2889049,,"CAGL0I04400g","XP_447440.1",215,"uncharacterized protein CAGL0I04400g"
"chromosome I","NC_006032.2",394159,395427,"+",2889050,,"CAGL0I04422g","XP_447441.1",422,"uncharacterized protein CAGL0I04422g"
"chromosome I","NC_006032.2",395589,396509,"-",2889051,,"CAGL0I04444g","XP_447442.1",306,"uncharacterized protein CAGL0I04444g"
